Order ID,Customer Name,Region,City,Location,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode,Revenue,Profit Margin%,Discount Category,
12134,Ivana Vasa,North,Amritsar,North - Amritsar,Toys,RC Car,RC Car Inventore,5,56737,10,255316.5,54733.9,Debit Card,255316.5,21.00%,Medium Discount,
12135,Anvi Bobal,West,Surat,West - Surat,Clothing,Women's Wear,Women's Wear Nihil,5,39339,10,177025.5,22467.49,Debit Card,177025.5,13.00%,Medium Discount,
12136,Adira Chacko,East,Ranchi,East - Ranchi,Kitchen,Juicer,Juicer Dignissimos,3,39848,5,113566.8,14374.34,Debit Card,113566.8,13.00%,Low Discount,
12137,Anay Chad,South,Chennai,South - Chennai,Books,Comics,Comics Sapiente,3,76533,20,183679.2,33188.03,Credit Card,183679.2,18.00%,High Discount,
12138,Adah Shroff,West,Goa,West - Goa,Home Decor,Clock,Clock Atque,1,71876,10,64688.4,9686.98,UPI,64688.4,15.00%,Medium Discount,
12139,Ranbir Balakrishnan,North,Lucknow,North - Lucknow,Toys,RC Car,RC Car Odit,3,63739,0,191217,36673.66,COD,191217,19.00%,No Discount,
12140,Anya Lala,East,Bhubaneswar,East - Bhubaneswar,Clothing,Shoes,Shoes Repellat,3,48469,0,145407,7390.33,Debit Card,145407,5.00%,No Discount,
12141,Saanvi Wali,West,Mumbai,West - Mumbai,Home Decor,Wall Art,Wall Art Nostrum,2,30411,5,57780.9,11144.98,Debit Card,57780.9,19.00%,Low Discount,
12142,Amira Chakraborty,South,Chennai,South - Chennai,Kitchen,Juicer,Juicer Facilis,4,29873,15,101568.2,24764.08,Net Banking,101568.2,24.00%,Medium Discount,
12143,Mamooty Balakrishnan,East,Patna,East - Patna,Clothing,Kids Wear,Kids Wear Dolor,5,51128,5,242858,40261.43,COD,242858,17.00%,Low Discount,
12144,Chirag Char,North,Chandigarh,North - Chandigarh,Toys,Action Figure,Action Figure Accusantium,5,71439,15,303615.75,70173.14,COD,303615.75,23.00%,Medium Discount,
12145,Nakul Tella,North,Chandigarh,North - Chandigarh,Home Decor,Vase,Vase Minus,2,29477,20,47163.2,8201.57,UPI,47163.2,17.00%,High Discount,
12146,Seher Chopra,South,Thiruvananthapuram,South - Thiruvananthapuram,Home Decor,Vase,Vase Dolorem,1,72116,20,57692.8,12204.5,Net Banking,57692.8,21.00%,High Discount,
12147,Jayesh Bajaj,East,Kolkata,East - Kolkata,Clothing,Shoes,Shoes Veritatis,5,46037,5,218675.75,49812.84,COD,218675.75,23.00%,Low Discount,
12148,Vanya Bir,North,Amritsar,North - Amritsar,Clothing,Accessories,Accessories Eaque,4,72637,0,290548,37770.26,UPI,290548,13.00%,No Discount,
12149,Jayan Bhakta,West,Pune,West - Pune,Sports,Cricket Bat,Cricket Bat Distinctio,3,31598,15,80574.9,14638.79,Net Banking,80574.9,18.00%,Medium Discount,
12150,Hrishita Luthra,East,Kolkata,East - Kolkata,Books,Fiction,Fiction Quisquam,2,70431,10,126775.8,24909.23,Debit Card,126775.8,20.00%,Medium Discount,
12151,Rati Raju,North,Chandigarh,North - Chandigarh,Home Decor,Cushion,Cushion Consectetur,3,69875,20,167700,12130.7,Debit Card,167700,7.00%,High Discount,
12152,Chirag Bail,East,Ranchi,East - Ranchi,Sports,Cricket Bat,Cricket Bat Odit,5,20239,20,80956,10317.19,Debit Card,80956,13.00%,High Discount,
12153,Kiara Ahluwalia,North,Chandigarh,North - Chandigarh,Electronics,Mobile,Mobile Culpa,1,17421,5,16549.95,856.38,UPI,16549.95,5.00%,Low Discount,
12154,Shalv Dutta,South,Coimbatore,South - Coimbatore,Clothing,Women's Wear,Women's Wear Odio,3,9700,15,24735,5477.11,COD,24735,22.00%,Medium Discount,
12155,Dharmajan Setty,East,Bhubaneswar,East - Bhubaneswar,Furniture,Chair,Chair Officia,5,69207,15,294129.75,44408.76,COD,294129.75,15.00%,Medium Discount,
12156,Madhav Deo,West,Pune,West - Pune,Furniture,Table,Table Numquam,5,30470,15,129497.5,23264.63,Credit Card,129497.5,18.00%,Medium Discount,
12157,Ranbir Babu,South,Chennai,South - Chennai,Clothing,Women's Wear,Women's Wear Quaerat,2,66296,5,125962.4,30173.26,Net Banking,125962.4,24.00%,Low Discount,
12158,Lakshit Walia,South,Thiruvananthapuram,South - Thiruvananthapuram,Clothing,Men's Wear,Men's Wear Nobis,1,74433,10,66989.7,16450.64,Net Banking,66989.7,25.00%,Medium Discount,
12159,Anay Vaidya,South,Coimbatore,South - Coimbatore,Clothing,Accessories,Accessories Sunt,4,68975,20,220720,39863.2,Debit Card,220720,18.00%,High Discount,
12160,Kaira Acharya,West,Goa,West - Goa,Sports,Cricket Bat,Cricket Bat Sint,1,25464,0,25464,1997,Net Banking,25464,8.00%,No Discount,
12161,Armaan Bora,South,Chennai,South - Chennai,Books,Biography,Biography Nihil,3,14789,0,44367,6707.02,Debit Card,44367,15.00%,No Discount,
12162,Kanav Shankar,North,Delhi,North - Delhi,Furniture,Bed,Bed Iusto,5,35352,0,176760,25858.04,Credit Card,176760,15.00%,No Discount,
12163,Hridaan Bhatia,North,Jaipur,North - Jaipur,Groceries,Sugar,Sugar Dolores,2,61395,5,116650.5,8827.18,Credit Card,116650.5,8.00%,Low Discount,
12164,Aarav Ahuja,South,Coimbatore,South - Coimbatore,Sports,Cricket Bat,Cricket Bat Excepturi,4,54075,15,183855,38102.47,COD,183855,21.00%,Medium Discount,
12165,Neelofar Ray,East,Kolkata,East - Kolkata,Furniture,Table,Table Veritatis,4,70677,15,240301.8,39888.68,UPI,240301.8,17.00%,Medium Discount,
12166,Nitara Upadhyay,West,Pune,West - Pune,Toys,Doll,Doll Cupiditate,2,37627,5,71491.3,9282.83,Net Banking,71491.3,13.00%,Low Discount,
12167,Charvi Mallick,North,Lucknow,North - Lucknow,Home Decor,Vase,Vase Animi,2,79358,0,158716,38917.65,COD,158716,25.00%,No Discount,
12168,Ishita Vyas,North,Delhi,North - Delhi,Clothing,Accessories,Accessories Quasi,5,43448,15,184654,25041.58,Debit Card,184654,14.00%,Medium Discount,
12169,Rhea Cherian,West,Mumbai,West - Mumbai,Home Decor,Wall Art,Wall Art Atque,2,72776,15,123719.2,27010.65,UPI,123719.2,22.00%,Medium Discount,
12170,Shanaya Ray,East,Guwahati,East - Guwahati,Furniture,Bed,Bed Et,4,11796,5,44824.8,3161.52,Credit Card,44824.8,7.00%,Low Discount,
12171,Damini Vala,East,Kolkata,East - Kolkata,Books,Fiction,Fiction Nostrum,3,63827,5,181906.95,9476.81,Debit Card,181906.95,5.00%,Low Discount,
12172,Lakshay Devi,North,Jaipur,North - Jaipur,Books,Biography,Biography Illum,2,51134,15,86927.8,14222.35,Net Banking,86927.8,16.00%,Medium Discount,
12173,Vidur Tripathi,North,Chandigarh,North - Chandigarh,Home Decor,Clock,Clock Optio,2,30124,5,57235.6,10384.91,Debit Card,57235.6,18.00%,Low Discount,
12174,Alia Ray,North,Chandigarh,North - Chandigarh,Electronics,Camera,Camera Debitis,4,29711,5,112901.8,24805.27,Net Banking,112901.8,22.00%,Low Discount,
12175,Gokul Sawhney,West,Goa,West - Goa,Furniture,Cabinet,Cabinet Ea,5,58495,20,233980,56094.79,UPI,233980,24.00%,High Discount,
12176,Ryan Choudhry,North,Amritsar,North - Amritsar,Books,Textbook,Textbook Error,1,30997,20,24797.6,2698.76,Debit Card,24797.6,11.00%,High Discount,
12177,Indrans Konda,East,Bhubaneswar,East - Bhubaneswar,Home Decor,Wall Art,Wall Art Cum,5,72809,10,327640.5,54717.2,Net Banking,327640.5,17.00%,Medium Discount,
12178,Faiyaz Dayal,East,Patna,East - Patna,Home Decor,Vase,Vase Esse,5,15450,20,61800,6873.22,COD,61800,11.00%,High Discount,
12179,Advik Borde,East,Ranchi,East - Ranchi,Beauty,Perfume,Perfume Assumenda,5,29745,10,133852.5,22784.4,Debit Card,133852.5,17.00%,Medium Discount,
12180,Hazel Barman,East,Patna,East - Patna,Clothing,Kids Wear,Kids Wear Sit,5,79880,10,359460,64220.07,COD,359460,18.00%,Medium Discount,
12181,Nishith Tara,West,Surat,West - Surat,Books,Fiction,Fiction Perferendis,2,71171,0,142342,33033.92,COD,142342,23.00%,No Discount,
12182,Yuvaan Raman,East,Guwahati,East - Guwahati,Electronics,Smartwatch,Smartwatch Eum,3,36421,0,109263,17686.3,Net Banking,109263,16.00%,No Discount,
12183,Oorja Balakrishnan,East,Ranchi,East - Ranchi,Toys,Doll,Doll Tempore,2,59223,20,94756.8,9991.66,Debit Card,94756.8,11.00%,High Discount,
12184,Vihaan Chaudry,East,Guwahati,East - Guwahati,Furniture,Cabinet,Cabinet Magnam,4,41211,0,164844,12852.37,UPI,164844,8.00%,No Discount,
12185,Aarav Randhawa,West,Ahmedabad,West - Ahmedabad,Sports,Yoga Mat,Yoga Mat Cupiditate,5,20918,5,99360.5,10638.88,UPI,99360.5,11.00%,Low Discount,
12186,Pranay Dey,South,Bangalore,South - Bangalore,Electronics,Headphones,Headphones Qui,5,44435,5,211066.25,28844.77,UPI,211066.25,14.00%,Low Discount,
12187,Pari Saini,East,Ranchi,East - Ranchi,Beauty,Perfume,Perfume Facilis,4,47036,0,188144,10687.06,UPI,188144,6.00%,No Discount,
12188,Arnav Arya,East,Kolkata,East - Kolkata,Kitchen,Juicer,Juicer Minus,5,26338,0,131690,10871.81,COD,131690,8.00%,No Discount,
12189,Dhanush Vyas,South,Bangalore,South - Bangalore,Beauty,Shampoo,Shampoo Corporis,5,10496,15,44608,7827.98,Debit Card,44608,18.00%,Medium Discount,
12190,Vedika Borde,West,Pune,West - Pune,Sports,Tennis Racket,Tennis Racket Facere,4,52397,5,199108.6,20194.78,Debit Card,199108.6,10.00%,Low Discount,
12191,Aradhya Bhandari,South,Thiruvananthapuram,South - Thiruvananthapuram,Electronics,Headphones,Headphones Inventore,1,34995,15,29745.75,2158.66,UPI,29745.75,7.00%,Medium Discount,
12192,Veer Dugal,South,Thiruvananthapuram,South - Thiruvananthapuram,Clothing,Men's Wear,Men's Wear Praesentium,5,58541,10,263434.5,53823.6,COD,263434.5,20.00%,Medium Discount,
12193,Lakshay Raj,East,Bhubaneswar,East - Bhubaneswar,Sports,Tennis Racket,Tennis Racket Corporis,2,25689,5,48809.1,11535.18,COD,48809.1,24.00%,Low Discount,
12194,Tiya Jayaraman,North,Chandigarh,North - Chandigarh,Groceries,Sugar,Sugar Dicta,4,13733,15,46692.2,10966.25,Net Banking,46692.2,23.00%,Medium Discount,
12195,Advika Dhar,East,Ranchi,East - Ranchi,Books,Non-Fiction,Non-Fiction Nihil,4,78511,15,266937.4,50474.22,UPI,266937.4,19.00%,Medium Discount,
12196,Hrishita Tailor,South,Thiruvananthapuram,South - Thiruvananthapuram,Sports,Tennis Racket,Tennis Racket Pariatur,1,34123,20,27298.4,3135.1,Net Banking,27298.4,11.00%,High Discount,
12197,Shlok Dave,West,Goa,West - Goa,Furniture,Sofa,Sofa Sequi,1,6843,10,6158.7,1493.5,Debit Card,6158.7,24.00%,Medium Discount,
12198,Ishaan Rege,West,Surat,West - Surat,Home Decor,Clock,Clock Modi,1,10908,0,10908,652.25,Credit Card,10908,6.00%,No Discount,
12199,Trisha Lad,North,Amritsar,North - Amritsar,Electronics,Headphones,Headphones Error,4,27529,20,88092.8,12881.23,Net Banking,88092.8,15.00%,High Discount,
12200,Reyansh Gill,West,Mumbai,West - Mumbai,Furniture,Chair,Chair Nisi,4,62541,10,225147.6,32909.64,COD,225147.6,15.00%,Medium Discount,
12201,Darshit Mand,North,Amritsar,North - Amritsar,Furniture,Bed,Bed Eos,5,1232,5,5852,646.64,Debit Card,5852,11.00%,Low Discount,
12202,Riaan Bassi,North,Delhi,North - Delhi,Clothing,Women's Wear,Women's Wear Illum,4,74726,15,254068.4,14388.64,Net Banking,254068.4,6.00%,Medium Discount,
12203,Adira Choudhry,North,Jaipur,North - Jaipur,Kitchen,Cookware Set,Cookware Set Corporis,1,17341,0,17341,2656.37,Credit Card,17341,15.00%,No Discount,
12204,Hrishita Kumar,North,Amritsar,North - Amritsar,Clothing,Shoes,Shoes A,1,43547,0,43547,2179.9,UPI,43547,5.00%,No Discount,
12205,Mohanlal Rout,South,Bangalore,South - Bangalore,Sports,Cricket Bat,Cricket Bat Harum,1,22284,15,18941.4,4681.16,UPI,18941.4,25.00%,Medium Discount,
12206,Vritika Varma,West,Goa,West - Goa,Clothing,Kids Wear,Kids Wear Illo,2,51030,15,86751,8604.25,COD,86751,10.00%,Medium Discount,
12207,Raghav Viswanathan,West,Goa,West - Goa,Toys,Doll,Doll Necessitatibus,3,51990,15,132574.5,16700.98,Credit Card,132574.5,13.00%,Medium Discount,
12208,Tiya Sarna,North,Delhi,North - Delhi,Clothing,Accessories,Accessories Ipsam,5,51926,10,233667,36076.39,UPI,233667,15.00%,Medium Discount,
12209,Manjari Agarwal,South,Bangalore,South - Bangalore,Beauty,Face Cream,Face Cream Libero,1,51009,15,43357.65,8234.38,COD,43357.65,19.00%,Medium Discount,
12210,Siya Banerjee,West,Goa,West - Goa,Beauty,Shampoo,Shampoo Est,2,30788,5,58497.2,8992.54,Credit Card,58497.2,15.00%,Low Discount,
12211,Myra Rout,East,Kolkata,East - Kolkata,Sports,Dumbbells,Dumbbells Quas,1,41976,20,33580.8,5185.12,COD,33580.8,15.00%,High Discount,
12212,Ivana Hayer,South,Chennai,South - Chennai,Home Decor,Lamp,Lamp Tempore,1,12879,15,10947.15,1290.34,UPI,10947.15,12.00%,Medium Discount,
12213,Tanya Kar,East,Ranchi,East - Ranchi,Books,Comics,Comics Perferendis,3,15591,20,37418.4,2570.79,Credit Card,37418.4,7.00%,High Discount,
12214,Tanya Gala,East,Guwahati,East - Guwahati,Groceries,Spices,Spices Alias,4,34766,5,132110.8,18786.46,UPI,132110.8,14.00%,Low Discount,
12215,Piya Deshmukh,South,Bangalore,South - Bangalore,Home Decor,Cushion,Cushion Aliquam,5,76737,20,306948,64842.86,Net Banking,306948,21.00%,High Discount,
12216,Umang Bail,North,Amritsar,North - Amritsar,Electronics,Camera,Camera Rem,4,41374,5,157221.2,11773.36,Credit Card,157221.2,7.00%,Low Discount,
12217,Shalv Varughese,South,Coimbatore,South - Coimbatore,Sports,Yoga Mat,Yoga Mat Natus,5,20898,0,104490,20917.21,COD,104490,20.00%,No Discount,
12218,Riya Dey,West,Goa,West - Goa,Furniture,Cabinet,Cabinet Cupiditate,5,24456,15,103938,20418.54,Debit Card,103938,20.00%,Medium Discount,
12219,Zaina Soman,North,Chandigarh,North - Chandigarh,Home Decor,Clock,Clock Labore,1,27272,5,25908.4,3410.62,Debit Card,25908.4,13.00%,Low Discount,
12220,Saira Kant,North,Jaipur,North - Jaipur,Kitchen,Refrigerator,Refrigerator Adipisci,4,10292,0,41168,9097.57,UPI,41168,22.00%,No Discount,
12221,Aayush Krish,South,Hyderabad,South - Hyderabad,Toys,RC Car,RC Car Cupiditate,1,27923,20,22338.4,1361.3,Net Banking,22338.4,6.00%,High Discount,
12222,Badal Rajan,South,Thiruvananthapuram,South - Thiruvananthapuram,Furniture,Cabinet,Cabinet Occaecati,4,42692,20,136614.4,9702.94,Credit Card,136614.4,7.00%,High Discount,
12223,Prisha Lalla,West,Mumbai,West - Mumbai,Sports,Cricket Bat,Cricket Bat Minima,1,23775,10,21397.5,1453.83,Net Banking,21397.5,7.00%,Medium Discount,
12224,Hansh Yadav,East,Ranchi,East - Ranchi,Electronics,Mobile,Mobile Iste,4,44235,5,168093,9289.73,UPI,168093,6.00%,Low Discount,
12225,Adira Sathe,South,Hyderabad,South - Hyderabad,Electronics,Headphones,Headphones Minus,3,20810,20,49944,8637.44,Net Banking,49944,17.00%,High Discount,
12226,Ehsaan Dugar,East,Ranchi,East - Ranchi,Sports,Football,Football Expedita,5,77672,5,368942,39518.29,Credit Card,368942,11.00%,Low Discount,
12227,Anahita Manne,West,Mumbai,West - Mumbai,Beauty,Foundation,Foundation Non,2,31668,5,60169.2,10760.64,COD,60169.2,18.00%,Low Discount,
12228,Sana Walia,South,Thiruvananthapuram,South - Thiruvananthapuram,Electronics,Smartwatch,Smartwatch Magni,5,27424,10,123408,18240.32,Net Banking,123408,15.00%,Medium Discount,
12229,Yasmin Kaul,West,Surat,West - Surat,Kitchen,Microwave,Microwave Officia,4,2038,15,6929.2,895.02,Credit Card,6929.2,13.00%,Medium Discount,
12230,Divij Ray,West,Surat,West - Surat,Sports,Cricket Bat,Cricket Bat Unde,4,33014,10,118850.4,29592.8,Debit Card,118850.4,25.00%,Medium Discount,
12231,Anika Tata,West,Surat,West - Surat,Beauty,Lipstick,Lipstick Vero,3,11474,20,27537.6,3393.77,Credit Card,27537.6,12.00%,High Discount,
12232,Advik Choudhary,West,Surat,West - Surat,Groceries,Sugar,Sugar Eius,4,33093,0,132372,9159.05,Debit Card,132372,7.00%,No Discount,
12233,Darshit Ahluwalia,East,Bhubaneswar,East - Bhubaneswar,Clothing,Shoes,Shoes Ad,1,10386,20,8308.8,1405.77,Credit Card,8308.8,17.00%,High Discount,
12234,Priyansh Badal,South,Hyderabad,South - Hyderabad,Electronics,Laptop,Laptop Eligendi,3,62517,20,150040.8,11645.93,Debit Card,150040.8,8.00%,High Discount,
12235,Bhavin Agate,North,Lucknow,North - Lucknow,Home Decor,Cushion,Cushion Quos,5,77983,20,311932,44766,COD,311932,14.00%,High Discount,
12236,Kaira Rajagopalan,East,Bhubaneswar,East - Bhubaneswar,Kitchen,Refrigerator,Refrigerator Aut,2,1661,10,2989.8,549.6,Net Banking,2989.8,18.00%,Medium Discount,
12237,Inaaya  Doshi,South,Thiruvananthapuram,South - Thiruvananthapuram,Clothing,Shoes,Shoes Temporibus,4,11933,0,47732,3951.61,Credit Card,47732,8.00%,No Discount,
12238,Aniruddh Mangat,East,Bhubaneswar,East - Bhubaneswar,Electronics,Mobile,Mobile Numquam,2,12851,0,25702,4306.22,Debit Card,25702,17.00%,No Discount,
12239,Vidur Dutt,East,Patna,East - Patna,Home Decor,Clock,Clock Amet,2,36430,20,58288,10179.74,COD,58288,17.00%,High Discount,
12240,Navya Kibe,South,Coimbatore,South - Coimbatore,Books,Biography,Biography Cupiditate,2,64649,10,116368.2,8713.02,COD,116368.2,7.00%,Medium Discount,
12241,Pranay Andra,West,Surat,West - Surat,Groceries,Spices,Spices Consequuntur,5,30825,10,138712.5,22273.69,Net Banking,138712.5,16.00%,Medium Discount,
12242,Devansh Borah,East,Guwahati,East - Guwahati,Books,Non-Fiction,Non-Fiction Iure,3,21339,20,51213.6,6055.61,Debit Card,51213.6,12.00%,High Discount,
12243,Ela Jain,South,Chennai,South - Chennai,Sports,Yoga Mat,Yoga Mat Ab,3,18949,0,56847,4259.92,Credit Card,56847,7.00%,No Discount,
12244,Bhamini Doshi,West,Mumbai,West - Mumbai,Kitchen,Cookware Set,Cookware Set Fugit,2,47502,0,95004,11676.27,Credit Card,95004,12.00%,No Discount,
12245,Vedika Gokhale,West,Mumbai,West - Mumbai,Sports,Football,Football Pariatur,2,48262,0,96524,20917.19,Credit Card,96524,22.00%,No Discount,
12246,Jayesh Basak,East,Bhubaneswar,East - Bhubaneswar,Electronics,Smartwatch,Smartwatch Ipsam,1,78504,10,70653.6,16910.36,UPI,70653.6,24.00%,Medium Discount,
12247,Nehmat Krish,North,Lucknow,North - Lucknow,Toys,Puzzle,Puzzle Voluptatem,1,48498,15,41223.3,2711.47,UPI,41223.3,7.00%,Medium Discount,
12248,Riya Dasgupta,West,Ahmedabad,West - Ahmedabad,Beauty,Face Cream,Face Cream Fuga,3,32464,15,82783.2,18137.52,Debit Card,82783.2,22.00%,Medium Discount,
12249,Armaan Chaudhry,North,Lucknow,North - Lucknow,Groceries,Wheat,Wheat Magnam,5,68366,0,341830,20138.48,Debit Card,341830,6.00%,No Discount,
12250,Alia Datta,West,Surat,West - Surat,Beauty,Foundation,Foundation Perspiciatis,3,78061,10,210764.7,15073.91,UPI,210764.7,7.00%,Medium Discount,
12251,Rania Vohra,West,Ahmedabad,West - Ahmedabad,Toys,Doll,Doll Quasi,3,52131,15,132934.05,17718.31,COD,132934.05,13.00%,Medium Discount,
12252,Stuvan Dash,South,Hyderabad,South - Hyderabad,Groceries,Spices,Spices Aut,2,25645,0,51290,5414.99,COD,51290,11.00%,No Discount,
12253,Navya Barman,North,Jaipur,North - Jaipur,Sports,Dumbbells,Dumbbells Provident,1,13203,15,11222.55,1010.4,Debit Card,11222.55,9.00%,Medium Discount,
12254,Divit Jaggi,South,Bangalore,South - Bangalore,Electronics,Laptop,Laptop Tenetur,2,9533,0,19066,4208.46,Credit Card,19066,22.00%,No Discount,
12255,Kiara Ratti,West,Ahmedabad,West - Ahmedabad,Groceries,Sugar,Sugar Non,2,34813,10,62663.4,4321.3,UPI,62663.4,7.00%,Medium Discount,
12256,Sumer Sanghvi,North,Jaipur,North - Jaipur,Beauty,Shampoo,Shampoo Aperiam,4,60017,10,216061.2,28677.6,Debit Card,216061.2,13.00%,Medium Discount,
12257,Aradhya Krish,North,Chandigarh,North - Chandigarh,Books,Biography,Biography Facilis,5,14035,0,70175,16803.05,Net Banking,70175,24.00%,No Discount,
12258,Vritika Dugal,South,Hyderabad,South - Hyderabad,Books,Biography,Biography Atque,2,76063,20,121700.8,11308.05,Credit Card,121700.8,9.00%,High Discount,
12259,Jayan Bhatnagar,North,Chandigarh,North - Chandigarh,Groceries,Rice,Rice Eum,3,30739,10,82995.3,14335.38,COD,82995.3,17.00%,Medium Discount,
12260,Faiyaz Gour,South,Bangalore,South - Bangalore,Groceries,Rice,Rice Quia,4,36080,0,144320,9359.79,COD,144320,6.00%,No Discount,
12261,Ela Gulati,East,Ranchi,East - Ranchi,Clothing,Women's Wear,Women's Wear Quia,4,72114,15,245187.6,52690.56,Net Banking,245187.6,21.00%,Medium Discount,
12262,Yuvraj  Varma,West,Mumbai,West - Mumbai,Sports,Football,Football Sit,2,61185,10,110133,22334.07,Debit Card,110133,20.00%,Medium Discount,
12263,Anaya Dara,East,Patna,East - Patna,Electronics,Mobile,Mobile Laboriosam,1,17001,5,16150.95,3687.17,COD,16150.95,23.00%,Low Discount,
12264,Mahika Kumar,West,Pune,West - Pune,Books,Fiction,Fiction Natus,4,18277,20,58486.4,12976.87,Net Banking,58486.4,22.00%,High Discount,
12265,Mamooty Bir,South,Thiruvananthapuram,South - Thiruvananthapuram,Toys,Action Figure,Action Figure At,1,7828,20,6262.4,1313.16,COD,6262.4,21.00%,High Discount,
12266,Gokul Kamdar,South,Chennai,South - Chennai,Groceries,Oil,Oil Nisi,3,64127,5,182761.95,11128.97,COD,182761.95,6.00%,Low Discount,
12267,Rasha Walia,West,Goa,West - Goa,Home Decor,Vase,Vase Nam,3,42458,10,114636.6,10987.41,Debit Card,114636.6,10.00%,Medium Discount,
12268,Kaira Doctor,East,Ranchi,East - Ranchi,Toys,RC Car,RC Car Dolores,5,67032,20,268128,23650.99,Credit Card,268128,9.00%,High Discount,
12269,Samaira Krishnan,West,Goa,West - Goa,Sports,Tennis Racket,Tennis Racket Repellat,5,31994,0,159970,25271.25,COD,159970,16.00%,No Discount,
12270,Shalv Bava,East,Guwahati,East - Guwahati,Furniture,Bed,Bed Quaerat,4,71393,10,257014.8,38065.55,UPI,257014.8,15.00%,Medium Discount,
12271,Bhamini Deo,North,Chandigarh,North - Chandigarh,Sports,Tennis Racket,Tennis Racket Debitis,5,9822,10,44199,7158.43,UPI,44199,16.00%,Medium Discount,
12272,Neysa Verma,West,Ahmedabad,West - Ahmedabad,Books,Biography,Biography Dignissimos,2,34557,0,69114,10488.22,Credit Card,69114,15.00%,No Discount,
12273,Akarsh Vora,West,Surat,West - Surat,Home Decor,Wall Art,Wall Art Facilis,2,27758,20,44412.8,6884.37,Net Banking,44412.8,16.00%,High Discount,
12274,Nirvi Virk,East,Kolkata,East - Kolkata,Home Decor,Cushion,Cushion Distinctio,3,1394,20,3345.6,233.48,UPI,3345.6,7.00%,High Discount,
12275,Mahika Bir,East,Kolkata,East - Kolkata,Kitchen,Microwave,Microwave Porro,5,69789,5,331497.75,46854.82,Debit Card,331497.75,14.00%,Low Discount,
12276,Prerak Bhandari,South,Bangalore,South - Bangalore,Toys,Puzzle,Puzzle Eius,5,51064,20,204256,12736.72,UPI,204256,6.00%,High Discount,
12277,Abram Brar,North,Lucknow,North - Lucknow,Books,Non-Fiction,Non-Fiction Molestiae,4,67986,0,271944,23716.74,Debit Card,271944,9.00%,No Discount,
12278,Armaan Krishna,West,Goa,West - Goa,Home Decor,Lamp,Lamp Quasi,5,29278,15,124431.5,16098.85,Net Banking,124431.5,13.00%,Medium Discount,
12279,Yuvraj  Subramanian,South,Hyderabad,South - Hyderabad,Groceries,Spices,Spices Incidunt,1,55681,10,50112.9,11463.45,Credit Card,50112.9,23.00%,Medium Discount,
12280,Yasmin Sathe,East,Kolkata,East - Kolkata,Clothing,Shoes,Shoes Deleniti,4,66314,20,212204.8,52198.76,COD,212204.8,25.00%,High Discount,
12281,Samiha Kumar,West,Ahmedabad,West - Ahmedabad,Clothing,Women's Wear,Women's Wear Ullam,1,51535,10,46381.5,11111.12,Debit Card,46381.5,24.00%,Medium Discount,
12282,Miraya Majumdar,North,Lucknow,North - Lucknow,Groceries,Rice,Rice Quis,1,24833,10,22349.7,2813.7,Debit Card,22349.7,13.00%,Medium Discount,
12283,Charvi Bakshi,South,Chennai,South - Chennai,Toys,Action Figure,Action Figure A,5,1649,0,8245,1354.71,Credit Card,8245,16.00%,No Discount,
12284,Divij Bajaj,West,Surat,West - Surat,Toys,Puzzle,Puzzle Alias,3,68087,0,204261,49847.91,Net Banking,204261,24.00%,No Discount,
12285,Alisha Kar,South,Coimbatore,South - Coimbatore,Furniture,Chair,Chair Debitis,4,48008,0,192032,41037.25,Credit Card,192032,21.00%,No Discount,
12286,Hridaan Shroff,West,Pune,West - Pune,Toys,Board Game,Board Game Blanditiis,5,51965,10,233842.5,20445.65,Debit Card,233842.5,9.00%,Medium Discount,
12287,Ahana  Sabharwal,South,Bangalore,South - Bangalore,Clothing,Kids Wear,Kids Wear Sint,3,15738,10,42492.6,6677.88,Debit Card,42492.6,16.00%,Medium Discount,
12288,Pranay Kohli,West,Goa,West - Goa,Clothing,Men's Wear,Men's Wear Eveniet,1,33983,10,30584.7,3316.12,Net Banking,30584.7,11.00%,Medium Discount,
12289,Mohanlal Ratti,North,Chandigarh,North - Chandigarh,Electronics,Smartwatch,Smartwatch Harum,1,29445,15,25028.25,4540.3,COD,25028.25,18.00%,Medium Discount,
12290,Krish Chaudry,South,Chennai,South - Chennai,Groceries,Rice,Rice Alias,2,804,5,1527.6,238.66,Debit Card,1527.6,16.00%,Low Discount,
12291,Dhruv Deo,East,Patna,East - Patna,Electronics,Headphones,Headphones Numquam,4,10755,0,43020,10232.69,COD,43020,24.00%,No Discount,
12292,Shlok Raja,South,Chennai,South - Chennai,Clothing,Women's Wear,Women's Wear Rerum,4,44820,0,179280,10694.81,Net Banking,179280,6.00%,No Discount,
12293,Eshani Vohra,West,Ahmedabad,West - Ahmedabad,Beauty,Lipstick,Lipstick Doloremque,2,75061,5,142615.9,7163.76,Net Banking,142615.9,5.00%,Low Discount,
12294,Krish Wali,East,Guwahati,East - Guwahati,Sports,Yoga Mat,Yoga Mat Praesentium,1,35352,15,30049.2,4246.83,Credit Card,30049.2,14.00%,Medium Discount,
12295,Kaira Sane,East,Ranchi,East - Ranchi,Groceries,Oil,Oil Optio,5,5983,10,26923.5,3448.2,Debit Card,26923.5,13.00%,Medium Discount,
12296,Nehmat Gill,East,Bhubaneswar,East - Bhubaneswar,Groceries,Oil,Oil Non,5,20936,15,88978,7337.99,UPI,88978,8.00%,Medium Discount,
